,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
72,-14.0,1.7435381282388365,-1.1091098788783178,-1.3452882520847005,59.61,-14.0,1.978,83,623890222.0,52.29387430474162,157575099.0,13.207792220637202,1.978,2018-07-22 11:03:07,300
73,-12.199999999999989,1.9042749703005533,-1.0811491256292847,-1.5676031802290422,61.45,-12.199999999999989,2.034,79,623890106.0,52.29386458173394,157574824.0,13.20776917040348,2.034,2018-07-22 11:03:08,300
74,-11.399999999999977,1.7369478507992446,-1.1836718875424064,-1.2711839752915044,63.18,-11.399999999999977,1.987,79,623889979.0,52.293853936716914,157574601.0,13.207750478759408,1.987,2018-07-22 11:03:09,300
75,-11.0,1.8026136199885627,-1.1184301299613288,-1.413693710590436,64.97,-11.0,1.95,81,623889859.0,52.29384387843311,157574353.0,13.207729691639543,1.95,2018-07-22 11:03:10,300
76,-10.800000000000011,1.4074321757169468,-1.1929921386254174,-0.746749681232802,66.37,-10.800000000000011,1.717,81,623889731.0,52.29383314959705,157574222.0,13.207718711346388,1.717,2018-07-22 11:03:11,300
77,-10.600000000000023,1.1782081882890507,-1.1184301299613288,-0.3705247351339076,67.53,-10.600000000000023,1.502,82,623889611.0,52.29382309131324,157574157.0,13.207713263109326,1.502,2018-07-22 11:03:12,300
78,-10.600000000000023,0.4789313754913055,-0.4007707965694762,-0.2622175262011702,68.01,-10.600000000000023,1.568,81,623889568.0,52.29381948709488,157574111.0,13.207709407433867,1.568,2018-07-22 11:03:13,300
79,-10.600000000000023,0.8571341212785992,-0.624456822561742,-0.5871393178932318,68.85,-10.600000000000023,1.614,80,623889501.0,52.293813871219754,157574008.0,13.2077007740736,1.614,2018-07-22 11:03:14,300
80,-10.600000000000023,0.3962544261233301,-0.24232652815828792,-0.31352101041729274,69.25,-10.600000000000023,1.736,80,623889475.0,52.29381169192493,157573953.0,13.207696164026856,1.736,2018-07-22 11:03:15,300
81,-10.600000000000023,1.6905829543263218,-1.0811491256292847,-1.2996873830309148,70.94,-10.600000000000023,1.959,78,623889359.0,52.29380196891725,157573725.0,13.207677053287625,1.959,2018-07-22 11:03:16,300
82,-10.600000000000023,1.989637749087962,-1.4446389178667165,-1.3680923834232448,72.94,-10.600000000000023,2.062,79,623889204.0,52.293788976967335,157573485.0,13.207656936720014,2.062,2018-07-22 11:03:17,300
83,-12.600000000000023,1.717379683919163,-1.3327959048705835,-1.083073429966079,74.66,-12.600000000000023,1.969,78,623889061.0,52.2937769908458,157573295.0,13.207641011103988,1.969,2018-07-22 11:03:18,300
84,-16.399999999999977,1.501694855176616,-1.1929921386254174,-0.9120620566835741,76.16,-16.399999999999977,1.847,78,623888933.0,52.29376626200974,157573135.0,13.207627600058913,1.847,2018-07-22 11:03:19,300
85,-18.399999999999977,2.098574480391285,-2.0970564936774916,-0.07980546393961051,78.0,-18.399999999999977,1.81,78,623888708.0,52.293747402727604,157573121.0,13.20762642659247,1.81,2018-07-22 11:03:20,300
86,-19.19999999999999,1.6220973564682386,-1.5098806754477938,-0.5928407710090138,79.62,-19.19999999999999,1.773,78,623888546.0,52.293733824044466,157573017.0,13.20761770941317,1.773,2018-07-22 11:03:21,300
