,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
781,1.0,,,1.2041893048970806,,,,2.438652218203199,0.8408728727267486
782,1.0,,,1.3217115771082801,,,,2.748205646441431,0.7865853323563764
783,1.0,,,2.6245730173994253,,,,6.817574102934499,0.4948602295093327
784,1.0,,,1.7961299736801977,,,,4.969986190721945,0.7702818513915366
785,1.0,,,1.4829958023248553,,,,3.5324588093156493,0.8030956383762649
786,1.0,,,1.7526883590802615,,,,4.36406365140056,0.7103161290438539
787,1.0,,,1.493650918113976,,,,3.5224290916375782,0.7894307576767575
788,1.0,,,1.4387873575619283,,,,3.246742076246019,0.7841959002408339
789,1.0,,,0.7749798185048521,,,,1.1092548830251685,0.9234652709207647
790,1.0,,,1.0774014830786474,,,,1.891785004889691,0.8148668398620218
791,1.0,,,1.7605337502531861,,,,4.062046051904982,0.655278829036207
792,1.0,,,2.008182133391195,,,,5.3762726525342694,0.6665689690978688
793,1.0,,,1.9293677752328986,,,,5.329187319913608,0.7158152542378763
794,1.0,,,0.6764844500969621,,,,0.8724647911587248,0.9532400432513342
795,1.0,,,1.7698649345166744,,,,3.8133245272343403,0.6086862921868861
796,1.0,,,1.707225895042279,,,,4.245524077150041,0.7283151325436615
797,1.0,,,1.1803946501616878,,,,2.3838408099949833,0.8554463738332247
798,1.0,,,0.5497070477100087,,,,0.5770415302446269,0.9548045175765371
799,1.0,,,3.017121644257492,,,,6.068092769759604,0.33711626498664465
800,1.0,,,2.1379784455209254,,,,6.287400353383326,0.687756137276164
801,1.0,,,5.705058708698616,,,,9.600734311942535,0.533374128441252
802,1.0,,,0.8864947853201699,,,,1.485888882729005,0.9453746816661114
803,1.0,,,0.8807884280171813,,,,1.3593444917405675,0.8761053567799983
804,1.0,,,2.015154212152821,,,,4.620601713250094,0.5689210014050198
805,1.0,,,1.996330350815778,,,,5.450762722607989,0.6838525369853231
806,1.0,,,1.1731159494812915,,,,2.402547879160733,0.8728913237122444
807,1.0,,,2.293460400414032,,,,5.7752840520088995,0.5489854850748931
808,1.0,,,2.324896878899951,,,,6.961177535628654,0.6439398845807414
809,1.0,,,1.8753043052547669,,,,5.325051634816657,0.7570949098530749
810,1.0,,,0.26766746949553655,,,,0.1421992090173027,0.9923754197517589
811,1.0,,,0.3250397961226326,,,,0.2060463237743595,0.9751283903335927
812,1.0,,,1.3641104740388519,,,,2.5801225076110326,0.6932841070927959
813,1.0,,,0.145907712151739,,,,0.04244080966301378,0.9967750745055336
814,1.0,,,2.3432402884219625,,,,4.656588807872955,0.4240374779586273
815,1.0,,,1.5975980154805645,,,,3.942289341634999,0.7722954486385224
816,1.0,,,1.3658585241358798,,,,3.0214327196862847,0.8097882997130716
817,1.0,,,0.9218384617350966,,,,1.5160844525381916,0.8920388108051308
818,1.0,,,1.4229710609472177,,,,2.9622933650497023,0.7314858582625016
819,1.0,,,1.2485247800052546,,,,2.5473029790619863,0.8170643748043356
820,1.0,,,0.28488197985623126,,,,0.16032812178299166,0.9877561705716297
821,1.0,,,0.2631575199752821,,,,0.13623600690211185,0.9836267713850746
822,1.0,,,2.5285705592739536,,,,5.022974857922215,0.3928084797941406
823,1.0,,,0.5447074702544533,,,,0.5745202678224837,0.9681634784054589
824,1.0,,,0.8047564755632319,,,,1.134631663379535,0.8759835352178218
825,1.0,,,0.3282234877065638,,,,0.21103358111494447,0.979449978601187
826,1.0,,,0.8389969264485639,,,,1.2062029518063073,0.8567806538974518
827,1.0,,,0.5488320666691994,,,,0.5694844641436247,0.9453071202356758
828,1.0,,,0.21601636209486721,,,,0.09238273513738829,0.9898913393991917
829,1.0,,,0.3915603032804731,,,,0.2955656925671136,0.9638883125435247
830,1.0,,,0.8770756076152365,,,,1.3048475791662955,0.8481169102565286
831,1.0,,,1.024490100985276,,,,1.752435355255579,0.8348269833295578
832,1.0,,,0.9460362727024071,,,,1.5489742594273084,0.8653636100393441
833,1.0,,,1.542781973124605,,,,3.331387542395328,0.699819517387782
834,1.0,,,1.4281415697696498,,,,3.1913458649559754,0.7823504864187488
835,1.0,,,1.9326353699917158,,,,4.916566487990811,0.6581608936409493
836,1.0,,,0.9699290111930557,,,,1.7019559093387322,0.9045621477936044
837,1.0,,,1.0793780981855978,,,,1.9347871066670574,0.830340050201174
838,1.0,,,2.481131766326734,,,,6.043377051001658,0.4908514035648716
839,1.0,,,0.9028882467617882,,,,1.508011167255201,0.9249250944379908
840,1.0,,,0.833898362109355,,,,1.2348705361228065,0.887902320944442
841,1.0,,,0.5521702503543279,,,,0.5762232820459503,0.9449629863747567
842,1.0,,,0.8948466248294272,,,,1.3630020005745282,0.8510778521316869
843,1.0,,,1.141163227968433,,,,2.095640048810752,0.8046206165328439
844,1.0,,,1.1843443771110878,,,,2.2805617047027695,0.8129350087569801
845,1.0,,,0.8767710629626646,,,,1.3697949793284854,0.8909496440180814
846,1.0,,,0.8212118150024347,,,,1.1982858032527135,0.8884235051928776
847,1.0,,,1.157331583532393,,,,2.1300050129229184,0.7951242877421135
848,1.0,,,1.1169511505771448,,,,2.0732179954882652,0.8308958972205057
849,1.0,,,1.2912383301180796,,,,2.616326022496092,0.7846013411308688
850,1.0,,,1.3115035852569374,,,,2.730291368498129,0.7936701305819198
851,1.0,,,0.79046836776777,,,,1.143516418339017,0.9150470346877275
852,1.0,,,1.4839490730514224,,,,3.0838950286689566,0.7002153023490463
853,1.0,,,1.5733635423868062,,,,3.668859691872572,0.7410422036870625
854,1.0,,,0.2923914299221807,,,,0.16910035915508048,0.9889748694102272
855,1.0,,,0.4047289921931341,,,,0.3152257723677435,0.9621949887011562
856,1.0,,,0.5626196366542758,,,,0.5898160972271206,0.9316587209638059
857,1.0,,,0.8704500378831254,,,,1.3006553621887196,0.8583107324305984
858,1.0,,,1.0217499088112558,,,,1.7443860273896086,0.8354556268803217
859,1.0,,,0.6842556384212286,,,,0.8658398353262986,0.9246359984167222
860,1.0,,,1.3987813525630395,,,,2.7909267717596844,0.7132122237668631
861,1.0,,,1.7861990224778619,,,,4.341360100465031,0.6803558449106877
862,1.0,,,0.4089149389620074,,,,0.3278507381696613,0.9803478848640413
863,1.0,,,0.46853646403921223,,,,0.4178573881664835,0.9517246072650828
864,1.0,,,0.9680758610152831,,,,1.5463176148359143,0.8249923572705373
