,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
482,-96.60000000000002,1.2266138044526045,0.45669230306754266,1.1384259157242318,779.18,-96.60000000000002,1.819,119,340123002.0,28.5087806917727,-193072594.0,-16.18315787985921,1.819,2017-02-24 14:35:18,300
483,-98.60000000000002,2.617850536112553,0.9879466147991738,2.424273688289264,781.76,-98.60000000000002,1.95,119,340123108.0,28.50878957659006,-193072298.0,-16.18313306942582,1.95,2017-02-24 14:35:20,300
484,-102.19999999999999,1.8175227752246825,-1.8174489611871594,-0.01638023016161164,784.2,-102.19999999999999,1.67,119,340122913.0,28.508773231878877,-193072300.0,-16.183133237063885,1.67,2017-02-24 14:35:23,300
485,-100.19999999999999,1.2103413356057762,0.7176593333918527,0.9746236349850826,785.27,-100.19999999999999,1.596,119,340122990.0,28.50877968594432,-193072181.0,-16.18312326259911,1.596,2017-02-24 14:35:24,300
486,-102.80000000000001,1.3948440025955398,-0.08388225974709966,1.392319488507026,786.66,-102.80000000000001,1.726,117,340122981.0,28.508778931573033,-193072011.0,-16.18310901336372,1.726,2017-02-24 14:35:25,300
487,-100.60000000000002,0.7193597535545858,-0.6524175758107751,0.3030342584713912,787.05,-100.60000000000002,1.493,117,340122911.0,28.508773064240813,-193071974.0,-16.183105912059546,1.493,2017-02-24 14:35:26,300
488,-102.80000000000001,3.7461463547709855,-0.6710580779767973,-3.685552003071728,787.05,-102.80000000000001,0.989,121,340122839.0,28.50876702927053,-193072424.0,-16.183143630623817,0.989,2017-02-24 14:35:27,300
489,-105.60000000000002,0.5052317919634329,-0.39145054548646513,0.31941451759262673,787.43,-105.60000000000002,1.036,128,340122797.0,28.508763508871198,-193072385.0,-16.18314036168158,1.036,2017-02-24 14:35:28,300
490,-105.39999999999998,1.4916496839598765,0.055921506498066445,1.4906010749924294,788.92,-105.39999999999998,1.362,132,340122803.0,28.508764011785388,-193072203.0,-16.18312510661781,1.362,2017-02-24 14:35:29,300
491,-105.19999999999999,0.9897129435183023,0.7269795844748638,0.6715894537024957,789.76,-105.19999999999999,1.652,136,340122881.0,28.508770549669862,-193072121.0,-16.183118233457208,1.652,2017-02-24 14:35:30,300
492,-105.19999999999999,1.569440606005437,0.7549403377238969,1.3759392800033152,791.3,-105.19999999999999,1.987,141,340122962.0,28.50877733901143,-193071953.0,-16.18310415185988,1.987,2017-02-24 14:35:31,300
493,-105.19999999999999,0.8436770160740009,0.32620878790538754,0.7780608807444491,792.13,-105.19999999999999,2.006,141,340122997.0,28.50878027267754,-193071858.0,-16.183096189051867,2.006,2017-02-24 14:35:32,300
494,-99.60000000000002,8.907536599577494,-2.786755073820311,8.46039032381777,800.96,-99.60000000000002,2.37,141,340122698.0,28.508755210787058,-193070825.0,-16.183009603992105,2.37,2017-02-24 14:35:36,300
495,-96.80000000000001,0.5896855394851896,0.5498948138976534,0.21294301849650835,800.97,-96.80000000000001,1.931,139,340122757.0,28.50876015610993,-193070799.0,-16.18300742469728,1.931,2017-02-24 14:35:37,300
496,-95.39999999999998,0.8185391038503933,-0.6990188312258305,0.4258860623733521,801.6,-95.39999999999998,1.857,139,340122682.0,28.50875386968255,-193070747.0,-16.18300306610763,1.857,2017-02-24 14:35:38,300
497,-94.39999999999998,1.1953401699232888,-0.6803783290598084,0.9828140471004776,802.97,-94.39999999999998,1.941,141,340122609.0,28.508747750893235,-193070627.0,-16.182993007823825,1.941,2017-02-24 14:35:40,300
498,-81.0,1.3729396888099807,1.0065871169651959,0.9336732646216993,804.1,-81.0,1.941,140,340122717.0,28.50875680334866,-193070513.0,-16.18298345245421,1.941,2017-02-24 14:35:41,300
499,-74.19999999999999,2.0141521709126144,1.8174489611871594,0.8681521992552416,805.67,-74.19999999999999,2.081,140,340122912.0,28.508773148059845,-193070407.0,-16.182974567636847,2.081,2017-02-24 14:35:42,300
500,-70.80000000000001,1.3836137902143097,1.1091098788783178,0.8272015456016332,806.93,-70.80000000000001,2.239,140,340123031.0,28.50878312252462,-193070306.0,-16.182966101914644,2.239,2017-02-24 14:35:43,300
501,-69.19999999999999,1.9205288270685001,1.3141554027045614,1.4005093905945512,808.79,-69.19999999999999,2.407,138,340123172.0,28.50879494100809,-193070135.0,-16.18295176886022,2.407,2017-02-24 14:35:44,300
502,-67.80000000000001,3.34152978247113,3.2154866236388204,0.9091023376613749,811.47,-67.80000000000001,2.463,137,340123517.0,28.508823858574033,-193070024.0,-16.1829424649477,2.463,2017-02-24 14:35:46,300
503,-81.0,2.0023365668095012,1.2395933940404729,1.572501174636662,813.47,-81.0,2.575,141,340123650.0,28.50883500650525,-193069832.0,-16.18292637169361,2.575,2017-02-24 14:35:47,300
